order_id,order_date,ship_date,ship_mode
CA-2020-133928,2020-06-11,2020-06-17,Standard Class
CA-2019-168032,2019-01-30,2019-02-03,Standard Class
CA-2018-143616,2018-09-27,2018-09-29,Second Class
US-2018-168704,2018-04-13,2018-04-17,Standard Class
CA-2020-143252,2020-12-18,2020-12-24,Standard Class
CA-2019-102134,2019-03-14,2019-03-19,Standard Class
CA-2020-130036,2020-08-27,2020-08-27,Same Day
CA-2018-134117,2018-12-17,2018-12-19,Second Class
CA-2017-130918,2017-08-22,2017-08-24,Second Class
CA-2019-159023,2019-11-03,2019-11-05,First Class
CA-2020-111717,2020-10-10,2020-10-16,Standard Class
CA-2017-154592,2017-12-07,2017-12-08,First Class
CA-2017-128622,2017-11-15,2017-11-17,Second Class
CA-2020-148355,2020-12-24,2020-12-28,Standard Class
CA-2017-132913,2017-12-24,2017-12-26,First Class
CA-2020-150910,2020-12-22,2020-12-28,Standard Class
CA-2017-156790,2017-08-08,2017-08-10,Second Class
CA-2017-126480,2017-09-20,2017-09-24,Standard Class
CA-2020-105620,2020-12-25,2020-12-28,First Class
CA-2020-150266,2020-11-25,2020-11-30,Standard Class
CA-2019-157280,2019-11-05,2019-11-07,First Class
CA-2020-106691,2020-11-06,2020-11-12,Standard Class
CA-2019-134180,2019-11-03,2019-11-07,Standard Class
CA-2017-166730,2017-12-30,2018-01-01,First Class
CA-2020-157469,2020-12-02,2020-12-07,Standard Class
CA-2020-122308,2020-03-24,2020-03-28,Standard Class
US-2017-149034,2017-11-19,2017-11-21,First Class
CA-2020-159226,2020-04-25,2020-04-27,Second Class
CA-2020-156622,2020-11-23,2020-11-26,First Class
CA-2017-119529,2017-11-03,2017-11-05,Second Class
CA-2018-150413,2018-10-19,2018-10-24,Second Class
CA-2017-108182,2017-02-06,2017-02-10,Second Class
CA-2019-110898,2019-03-06,2019-03-12,Standard Class
CA-2018-123092,2018-12-03,2018-12-07,Standard Class
US-2018-128587,2018-12-24,2018-12-30,Standard Class
US-2020-139577,2020-10-01,2020-10-06,Standard Class
CA-2020-159100,2020-10-16,2020-10-21,Standard Class
CA-2017-109043,2017-08-15,2017-08-17,First Class
US-2020-116491,2020-11-11,2020-11-13,First Class
CA-2020-122763,2020-03-20,2020-03-20,Same Day
CA-2020-137785,2020-05-13,2020-05-17,Standard Class
CA-2017-133389,2017-06-22,2017-06-22,Same Day
CA-2017-103807,2017-12-02,2017-12-09,Standard Class
CA-2018-102855,2018-04-05,2018-04-06,Same Day
CA-2020-107825,2020-11-18,2020-11-18,Same Day
CA-2020-106047,2020-07-12,2020-07-18,Standard Class
CA-2020-127803,2020-05-19,2020-05-23,Standard Class
CA-2018-137071,2018-12-20,2018-12-21,First Class
CA-2019-121447,2019-02-21,2019-02-22,First Class
CA-2020-143084,2020-03-18,2020-03-22,Standard Class
CA-2019-131639,2019-12-17,2019-12-23,Standard Class
CA-2019-161361,2019-03-26,2019-03-28,Second Class
CA-2017-100706,2017-12-16,2017-12-18,Second Class
CA-2018-129525,2018-11-15,2018-11-20,Standard Class
US-2019-141880,2019-08-22,2019-08-23,First Class
CA-2018-165799,2018-06-29,2018-07-02,First Class
CA-2019-102127,2019-06-26,2019-07-02,Standard Class
US-2019-152415,2019-09-17,2019-09-22,Standard Class
CA-2017-138198,2017-07-18,2017-07-23,Standard Class
CA-2020-128041,2020-09-01,2020-09-01,Same Day
CA-2020-105823,2020-06-22,2020-06-26,Standard Class
CA-2017-152268,2017-09-02,2017-09-07,Standard Class
CA-2018-148873,2018-10-01,2018-10-05,Standard Class
CA-2018-166492,2018-04-07,2018-04-10,First Class
CA-2020-157420,2020-11-21,2020-11-21,Same Day
CA-2019-117121,2019-12-17,2019-12-21,Standard Class
CA-2017-138177,2017-09-19,2017-09-24,Standard Class
CA-2017-114335,2017-09-28,2017-10-03,Standard Class
CA-2018-168760,2018-09-22,2018-09-26,Second Class
CA-2019-168830,2019-11-07,2019-11-13,Standard Class
CA-2020-137463,2020-12-16,2020-12-20,Second Class
CA-2017-124513,2017-09-21,2017-09-25,Standard Class
CA-2018-165554,2018-05-18,2018-05-22,Standard Class
CA-2017-141838,2017-03-26,2017-03-31,Second Class
CA-2020-117009,2020-09-22,2020-09-28,Standard Class
CA-2018-128993,2018-09-12,2018-09-17,Second Class
CA-2018-160227,2018-11-02,2018-11-04,First Class
CA-2018-149097,2018-10-20,2018-10-24,Standard Class
CA-2019-132304,2019-06-14,2019-06-18,Standard Class
CA-2018-136420,2018-11-20,2018-11-21,First Class
CA-2019-101623,2019-02-28,2019-03-06,Standard Class
US-2017-151015,2017-10-14,2017-10-20,Standard Class
CA-2020-152968,2020-05-26,2020-05-30,Standard Class
CA-2019-150077,2019-02-04,2019-02-10,Standard Class
CA-2019-106278,2019-09-02,2019-09-05,Second Class
CA-2020-147550,2020-12-04,2020-12-05,First Class
CA-2018-136105,2018-06-12,2018-06-16,Standard Class
CA-2019-142524,2019-09-04,2019-09-08,Standard Class
CA-2017-136336,2017-04-21,2017-04-26,Standard Class
US-2018-136259,2018-11-05,2018-11-08,First Class
US-2017-124625,2017-11-03,2017-11-07,Standard Class
CA-2019-108105,2019-02-16,2019-02-23,Standard Class
CA-2020-166898,2020-09-11,2020-09-13,Second Class
CA-2020-169005,2020-11-02,2020-11-06,Standard Class
CA-2018-104038,2018-02-06,2018-02-08,First Class
CA-2019-126102,2019-09-10,2019-09-12,Second Class
CA-2019-143406,2019-09-26,2019-09-30,Standard Class
CA-2018-150308,2018-12-15,2018-12-20,Standard Class
CA-2019-131093,2019-09-17,2019-09-20,Second Class
US-2020-148831,2020-10-13,2020-10-15,First Class
CA-2018-162950,2018-06-28,2018-07-03,Second Class
US-2018-132836,2018-06-01,2018-06-05,Standard Class
US-2017-158365,2017-04-12,2017-04-17,Standard Class
CA-2020-152933,2020-10-12,2020-10-16,Standard Class
CA-2018-163181,2018-11-07,2018-11-12,Standard Class
CA-2018-132941,2018-05-25,2018-05-28,First Class
CA-2017-132010,2017-10-13,2017-10-15,First Class
CA-2019-135461,2019-02-07,2019-02-10,Second Class
CA-2020-153045,2020-01-19,2020-01-24,Second Class
US-2019-155971,2019-06-06,2019-06-12,Standard Class
CA-2020-122007,2020-03-18,2020-03-20,Second Class
CA-2020-162250,2020-11-24,2020-11-24,Same Day
US-2019-158288,2019-11-26,2019-11-28,Second Class
CA-2019-128916,2019-08-18,2019-08-20,Second Class
CA-2018-157028,2018-11-28,2018-12-03,Standard Class
CA-2020-112473,2020-05-25,2020-06-01,Standard Class
US-2020-147655,2020-09-04,2020-09-05,First Class
CA-2019-130911,2019-03-24,2019-03-26,Second Class
CA-2020-100055,2020-05-28,2020-06-01,Standard Class
CA-2018-157805,2018-08-31,2018-09-04,Standard Class
CA-2019-124254,2019-04-12,2019-04-17,Standard Class
CA-2017-123400,2017-02-02,2017-02-09,Standard Class
CA-2017-106971,2017-09-02,2017-09-08,Standard Class
CA-2020-123029,2020-09-30,2020-10-02,Second Class
CA-2019-139409,2019-09-05,2019-09-07,First Class
US-2020-166688,2020-05-20,2020-05-26,Standard Class
CA-2018-126970,2018-09-20,2018-09-24,Standard Class
US-2019-165505,2019-01-23,2019-01-27,Standard Class
US-2017-157070,2017-06-01,2017-06-06,Standard Class
US-2018-106873,2018-09-24,2018-09-29,Second Class
CA-2019-132990,2019-08-01,2019-08-03,Second Class
CA-2017-102645,2017-01-23,2017-01-28,Standard Class
CA-2017-134215,2017-08-04,2017-08-08,Standard Class
CA-2019-118934,2019-08-09,2019-08-14,Standard Class
CA-2019-160108,2019-12-08,2019-12-12,Standard Class
CA-2018-164007,2018-06-08,2018-06-12,Standard Class
CA-2019-100300,2019-06-24,2019-06-26,Second Class
CA-2019-140571,2019-03-15,2019-03-19,Standard Class
US-2019-155768,2019-12-01,2019-12-01,Same Day
CA-2020-119424,2020-06-12,2020-06-14,Second Class
CA-2019-118178,2019-03-19,2019-03-24,Standard Class
CA-2019-166618,2019-11-14,2019-11-18,Standard Class
CA-2020-156776,2020-08-07,2020-08-11,Standard Class
US-2018-130512,2018-08-21,2018-08-25,Standard Class
CA-2018-141810,2018-11-02,2018-11-07,Standard Class
CA-2017-146843,2017-11-30,2017-12-06,Standard Class
CA-2017-103310,2017-05-10,2017-05-15,Standard Class
CA-2019-152688,2019-10-17,2019-10-20,First Class
CA-2019-153836,2019-10-30,2019-11-03,Standard Class
CA-2019-104689,2019-12-01,2019-12-05,Standard Class
CA-2019-146423,2019-04-21,2019-04-21,Same Day
CA-2020-140781,2020-08-03,2020-08-07,Standard Class
CA-2020-141747,2020-08-03,2020-08-08,Second Class
CA-2020-142776,2020-12-11,2020-12-14,Second Class
CA-2018-167479,2018-03-14,2018-03-19,Standard Class
CA-2017-144071,2017-12-08,2017-12-15,Standard Class
US-2020-120908,2020-09-30,2020-10-02,First Class
CA-2019-152646,2019-11-21,2019-11-26,Standard Class
CA-2020-103765,2020-11-24,2020-11-30,Standard Class
US-2020-118157,2020-11-14,2020-11-17,First Class
US-2018-164238,2018-08-16,2018-08-20,Standard Class
CA-2020-103212,2020-10-13,2020-10-14,First Class
CA-2020-121160,2020-11-04,2020-11-04,Same Day
CA-2020-140515,2020-03-19,2020-03-24,Standard Class
CA-2017-153619,2017-11-03,2017-11-03,Same Day
CA-2020-133718,2020-07-23,2020-07-26,First Class
CA-2017-148383,2017-12-27,2017-12-31,Standard Class
CA-2019-126732,2019-09-02,2019-09-06,Standard Class
CA-2020-138156,2020-02-11,2020-02-14,First Class
CA-2020-110310,2020-10-27,2020-11-02,Standard Class
CA-2017-113271,2017-07-09,2017-07-14,Standard Class
CA-2020-130106,2020-05-22,2020-05-26,Standard Class
CA-2019-127761,2019-11-10,2019-11-14,Standard Class
CA-2019-105354,2019-12-02,2019-12-06,Standard Class
CA-2020-155712,2020-03-02,2020-03-08,Standard Class
CA-2020-102309,2020-09-23,2020-09-25,Second Class
CA-2017-168368,2017-02-11,2017-02-15,Second Class
CA-2020-167976,2020-11-11,2020-11-14,Second Class
CA-2020-111388,2020-09-02,2020-09-02,Same Day
CA-2018-124499,2018-10-09,2018-10-13,Standard Class
US-2020-128118,2020-11-24,2020-12-01,Standard Class
CA-2017-125759,2017-02-08,2017-02-09,First Class
CA-2018-151869,2018-09-25,2018-09-25,Same Day
US-2020-102183,2020-08-21,2020-08-28,Standard Class
CA-2019-100510,2019-05-12,2019-05-17,Standard Class
CA-2020-146983,2020-09-02,2020-09-06,Standard Class
US-2017-134054,2017-10-10,2017-10-10,Same Day
CA-2019-113236,2019-05-26,2019-05-29,Second Class
CA-2020-122539,2020-12-01,2020-12-05,Standard Class
CA-2019-166772,2019-09-20,2019-09-24,Standard Class
US-2020-152898,2020-09-11,2020-09-15,Standard Class
CA-2019-160486,2019-12-30,2020-01-04,Standard Class
CA-2020-102218,2020-09-02,2020-09-04,Second Class
CA-2017-161032,2017-11-18,2017-11-23,Standard Class
CA-2018-102778,2018-11-21,2018-11-24,First Class
CA-2020-154011,2020-06-19,2020-06-26,Standard Class
US-2020-165456,2020-11-30,2020-12-03,First Class
CA-2017-111857,2017-04-23,2017-04-26,Second Class
CA-2017-163650,2017-09-23,2017-09-25,First Class
CA-2020-124114,2020-03-02,2020-03-02,Same Day
US-2020-116505,2020-11-17,2020-11-21,Second Class
CA-2020-161340,2020-05-28,2020-06-01,Standard Class
US-2018-163433,2018-04-18,2018-04-22,Second Class
CA-2018-137603,2018-09-19,2018-09-24,Standard Class
CA-2017-128237,2017-03-25,2017-03-30,Standard Class
US-2019-102141,2019-08-26,2019-08-31,Standard Class
CA-2020-148642,2020-03-06,2020-03-12,Standard Class
CA-2018-111948,2018-11-11,2018-11-11,Same Day
CA-2019-161907,2019-04-05,2019-04-09,Standard Class
CA-2020-124940,2020-02-21,2020-02-26,Standard Class
US-2020-108343,2020-07-20,2020-07-25,Standard Class
US-2019-111563,2019-11-04,2019-11-08,Standard Class
CA-2020-121853,2020-09-23,2020-09-29,Standard Class
US-2020-130687,2020-09-07,2020-09-10,First Class
CA-2018-164497,2018-11-28,2018-11-30,First Class
US-2018-153283,2018-11-12,2018-11-18,Standard Class
CA-2019-108056,2019-09-29,2019-10-03,Standard Class
CA-2020-127726,2020-09-11,2020-09-13,Second Class
CA-2020-110198,2020-05-01,2020-05-02,First Class
CA-2020-130715,2020-09-16,2020-09-20,Standard Class
CA-2017-155264,2017-10-19,2017-10-22,Second Class
CA-2019-119123,2019-03-13,2019-03-18,Standard Class
CA-2020-109085,2020-02-17,2020-02-20,First Class
CA-2019-114860,2019-12-22,2019-12-28,Standard Class
CA-2019-159009,2019-09-23,2019-09-27,Standard Class
CA-2020-148411,2020-09-24,2020-09-26,First Class
CA-2018-110324,2018-12-01,2018-12-05,Standard Class
CA-2019-168046,2019-01-25,2019-01-28,Second Class
CA-2020-111591,2020-03-21,2020-03-25,Standard Class
US-2017-166828,2017-08-22,2017-08-25,First Class
CA-2017-108147,2017-06-08,2017-06-13,Standard Class
CA-2019-154998,2019-04-07,2019-04-09,First Class
CA-2020-113460,2020-11-07,2020-11-09,Second Class
CA-2018-111339,2018-05-29,2018-05-31,First Class
CA-2020-102820,2020-05-07,2020-05-11,Standard Class
CA-2019-149671,2019-06-05,2019-06-09,Standard Class
CA-2018-126347,2018-12-14,2018-12-19,Second Class
CA-2020-108756,2020-12-25,2020-12-29,Standard Class
CA-2020-155362,2020-12-17,2020-12-21,Standard Class
CA-2019-117625,2019-05-10,2019-05-15,Standard Class
CA-2017-154158,2017-12-23,2017-12-27,Second Class
CA-2020-100433,2020-08-11,2020-08-16,Standard Class
CA-2020-163097,2020-08-27,2020-08-31,Standard Class
US-2020-127292,2020-01-19,2020-01-23,Standard Class
CA-2018-163734,2018-06-19,2018-06-24,Standard Class
CA-2020-162474,2020-03-13,2020-03-16,First Class
CA-2018-130848,2018-10-25,2018-10-25,Same Day
CA-2017-125997,2017-09-20,2017-09-23,First Class
CA-2019-103128,2019-11-11,2019-11-15,Standard Class
CA-2018-167696,2018-09-16,2018-09-21,Standard Class
CA-2017-159814,2017-06-24,2017-06-28,Standard Class
CA-2019-105459,2019-08-12,2019-08-17,Second Class
CA-2020-141663,2020-04-13,2020-04-17,Standard Class
CA-2017-152618,2017-03-14,2017-03-17,First Class
CA-2020-162789,2020-09-22,2020-09-24,Second Class
US-2020-110149,2020-12-10,2020-12-13,First Class
CA-2019-108959,2019-03-10,2019-03-14,Second Class
CA-2018-164777,2018-01-27,2018-01-29,First Class
CA-2019-132017,2019-09-26,2019-09-27,First Class
CA-2018-127824,2018-10-18,2018-10-22,Standard Class
CA-2017-148285,2017-10-27,2017-11-01,Standard Class
CA-2020-152926,2020-10-02,2020-10-04,Second Class
CA-2017-145254,2017-07-23,2017-07-27,Standard Class
CA-2017-116246,2017-09-12,2017-09-17,Second Class
CA-2019-160479,2019-09-15,2019-09-20,Standard Class
CA-2017-167486,2017-11-27,2017-12-01,Standard Class
CA-2017-152100,2017-05-11,2017-05-16,Standard Class
CA-2018-166219,2018-08-28,2018-09-01,Standard Class
CA-2018-111864,2018-06-19,2018-06-19,Same Day
CA-2018-119627,2018-08-17,2018-08-23,Standard Class
CA-2018-160787,2018-09-25,2018-09-25,Same Day
CA-2020-107853,2020-05-26,2020-05-31,Standard Class
CA-2020-126144,2020-07-31,2020-08-05,Standard Class
US-2017-154655,2017-10-12,2017-10-17,Standard Class
CA-2017-100391,2017-05-25,2017-05-29,Standard Class
CA-2017-165477,2017-12-29,2017-12-31,Second Class
CA-2020-165904,2020-04-07,2020-04-11,Standard Class
CA-2018-104052,2018-03-01,2018-03-02,First Class
CA-2018-168277,2018-05-29,2018-06-03,Standard Class
CA-2019-158617,2019-09-22,2019-09-28,Standard Class
CA-2020-136882,2020-05-27,2020-06-03,Standard Class
US-2019-148957,2019-09-17,2019-09-23,Standard Class
CA-2017-140032,2017-09-08,2017-09-13,Standard Class
CA-2020-145506,2020-06-03,2020-06-07,Standard Class
CA-2018-129546,2018-09-28,2018-10-05,Standard Class
CA-2019-140977,2019-06-16,2019-06-19,Second Class
CA-2020-151855,2020-05-27,2020-06-03,Standard Class
CA-2017-138240,2017-10-09,2017-10-14,Standard Class
CA-2017-101833,2017-11-17,2017-11-22,Second Class
CA-2017-100867,2017-10-19,2017-10-24,Standard Class
US-2020-109610,2020-11-25,2020-11-30,Second Class
CA-2017-156545,2017-02-27,2017-03-03,First Class
CA-2017-109127,2017-12-21,2017-12-25,Standard Class
CA-2019-126858,2019-11-19,2019-11-23,Standard Class
CA-2020-102925,2020-11-05,2020-11-10,Second Class
CA-2018-100818,2018-05-31,2018-06-05,Second Class
CA-2017-126193,2017-09-07,2017-09-14,Standard Class
CA-2020-150504,2020-11-06,2020-11-12,Standard Class
CA-2018-158351,2018-06-20,2018-06-24,Second Class
CA-2017-122679,2017-07-22,2017-07-28,Standard Class
CA-2019-164770,2019-12-02,2019-12-04,Second Class
CA-2020-130505,2020-10-12,2020-10-12,Same Day
US-2020-125213,2020-12-11,2020-12-13,First Class
CA-2018-156566,2018-10-01,2018-10-04,First Class
US-2019-102232,2019-08-05,2019-08-11,Standard Class
CA-2020-111738,2020-01-03,2020-01-07,Standard Class
CA-2020-163188,2020-11-07,2020-11-07,Same Day
CA-2019-105207,2019-01-03,2019-01-08,Standard Class
US-2019-123610,2019-05-12,2019-05-16,Standard Class
CA-2020-118213,2020-11-05,2020-11-07,First Class
CA-2019-149237,2019-05-26,2019-05-30,Standard Class
US-2018-158589,2018-11-20,2018-11-24,Standard Class
CA-2019-101329,2019-04-22,2019-04-29,Standard Class
CA-2019-113607,2019-10-14,2019-10-18,Standard Class
CA-2017-149104,2017-04-05,2017-04-07,Second Class
CA-2019-105263,2019-08-06,2019-08-11,Standard Class
CA-2017-130575,2017-12-14,2017-12-16,First Class
CA-2020-142461,2020-05-30,2020-06-03,Second Class
CA-2019-125220,2019-10-14,2019-10-19,Standard Class
CA-2017-100293,2017-03-14,2017-03-18,Standard Class
CA-2017-154165,2017-02-17,2017-02-24,Standard Class
CA-2018-123939,2018-08-24,2018-08-26,Second Class
US-2020-104451,2020-05-08,2020-05-12,Second Class
CA-2019-101189,2019-02-04,2019-02-09,Standard Class
CA-2017-169446,2017-12-19,2017-12-25,Standard Class
CA-2020-156958,2020-12-05,2020-12-06,First Class
CA-2020-101637,2020-03-24,2020-03-25,Same Day
CA-2020-111759,2020-07-08,2020-07-12,Standard Class
CA-2020-102729,2020-10-26,2020-10-31,Standard Class
CA-2019-116596,2019-10-27,2019-10-31,Standard Class
CA-2020-124191,2020-06-12,2020-06-14,Second Class
CA-2019-148747,2019-09-25,2019-09-27,First Class
US-2020-169488,2020-09-07,2020-09-09,First Class
CA-2018-135727,2018-05-11,2018-05-16,Second Class
CA-2018-135251,2018-08-06,2018-08-10,Standard Class
CA-2017-166590,2017-10-29,2017-11-02,Standard Class
CA-2019-131744,2019-06-18,2019-06-20,Second Class
CA-2018-160864,2018-05-03,2018-05-06,First Class
CA-2018-147690,2018-11-10,2018-11-14,Standard Class
CA-2018-163923,2018-05-30,2018-06-03,Standard Class
CA-2019-125724,2019-09-22,2019-09-27,Standard Class
CA-2018-111612,2018-11-28,2018-12-02,Standard Class
CA-2018-156853,2018-12-03,2018-12-05,Second Class
CA-2017-103086,2017-10-17,2017-10-19,Second Class
CA-2019-129280,2019-05-03,2019-05-05,First Class
CA-2018-161242,2018-06-01,2018-06-08,Standard Class
CA-2017-130428,2017-03-31,2017-03-31,Same Day
CA-2020-104388,2020-07-05,2020-07-07,First Class
CA-2018-113131,2018-09-24,2018-09-24,Same Day
CA-2018-148495,2018-08-13,2018-08-13,Same Day
CA-2018-143147,2018-05-26,2018-05-28,Second Class
CA-2020-152975,2020-09-14,2020-09-16,First Class
CA-2019-107475,2019-06-07,2019-06-11,Standard Class
CA-2020-116127,2020-06-25,2020-06-27,Second Class
CA-2020-132584,2020-08-26,2020-08-27,First Class
CA-2019-160598,2019-08-26,2019-08-28,First Class
CA-2019-108630,2019-11-18,2019-11-18,Same Day
US-2020-129203,2020-04-17,2020-04-22,Standard Class
CA-2020-110940,2020-07-23,2020-07-28,Standard Class
CA-2017-119172,2017-05-11,2017-05-15,Standard Class
US-2019-105452,2019-07-28,2019-08-01,Standard Class
CA-2020-108931,2020-09-14,2020-09-19,Standard Class
CA-2020-104619,2020-01-24,2020-01-29,Standard Class
CA-2018-149517,2018-09-19,2018-09-23,Standard Class
CA-2018-116841,2018-04-14,2018-04-18,Standard Class
CA-2020-107797,2020-05-08,2020-05-11,Second Class
CA-2019-117604,2019-09-04,2019-09-09,Standard Class
CA-2017-130155,2017-05-19,2017-05-22,First Class
CA-2019-129861,2019-06-17,2019-06-23,Standard Class
CA-2018-138625,2018-11-02,2018-11-05,First Class
US-2020-122672,2020-11-04,2020-11-09,Standard Class
CA-2020-117128,2020-12-05,2020-12-08,Second Class
CA-2019-130638,2019-05-16,2019-05-19,Second Class
CA-2020-144365,2020-10-24,2020-10-30,Standard Class
CA-2019-110086,2019-09-18,2019-09-22,Standard Class
CA-2017-128524,2017-11-11,2017-11-13,First Class
CA-2019-140256,2019-08-22,2019-08-29,Standard Class
CA-2020-160633,2020-11-16,2020-11-21,Standard Class
CA-2017-115133,2017-09-26,2017-09-30,Standard Class
CA-2020-137449,2020-06-29,2020-06-30,First Class
CA-2020-103520,2020-09-23,2020-09-25,First Class
CA-2017-139283,2017-11-23,2017-11-27,Standard Class
CA-2017-118192,2017-01-13,2017-01-18,Standard Class
CA-2019-168844,2019-05-31,2019-06-06,Standard Class
CA-2020-154809,2020-02-13,2020-02-17,Standard Class
CA-2017-151330,2017-10-14,2017-10-17,First Class
CA-2017-124702,2017-11-18,2017-11-25,Standard Class
US-2020-125808,2020-11-12,2020-11-15,Second Class
CA-2018-116638,2018-01-28,2018-01-31,Second Class
CA-2017-104563,2017-03-07,2017-03-12,Standard Class
US-2020-107979,2020-06-08,2020-06-13,Standard Class
CA-2017-150518,2017-11-19,2017-11-24,Standard Class
CA-2019-107104,2019-11-26,2019-11-30,Standard Class
